ACC_TIME	ACC_X	ACC_Y	ACC_Z	GYRO_X	GYRO_Y	GYRO_Z
1700000064410	1852	-2226	-118	-71	-33	-55
1700000064420	1901	-2218	-124	-76	-12	33
1700000064430	1876	-2244	-83	-70	-40	3
1700000064440	1917	-2219	-110	-55	-20	-57
1700000064450	1921	-2190	-124	-79	-40	0
1700000064460	1905	-2228	-154	-60	6	-29
1700000064470	1895	-2237	-133	-106	-61	3
1700000064480	1892	-2215	-118	-69	-22	-50
1700000064490	1881	-2243	-110	-58	-26	8
1700000064500	1883	-2194	-115	-113	-55	-18
1700000064510	1860	-2214	-175	-65	-35	42
1700000064520	1879	-2221	-127	-85	-41	14
1700000064530	1923	-2180	-126	-64	-70	29
1700000064540	1878	-2198	-117	-109	-55	-34
1700000064550	1886	-2212	-117	-81	-17	-25
1700000064560	1880	-2216	-120	-49	-24	-43
1700000064570	1869	-2246	-151	-78	15	6
1700000064580	1858	-2223	-100	-86	-25	11
1700000064590	1870	-2200	-101	-81	-8	-46
1700000064600	1865	-2235	-147	-96	-33	-17
1700000064610	1870	-2224	-139	-80	-37	-47
1700000064620	1946	-2196	-129	-92	-23	-26
1700000064630	1916	-2215	-124	-54	-33	-19
1700000064640	1884	-2207	-99	-70	-18	7
1700000064650	1893	-2200	-118	-95	-66	0
1700000064660	1920	-2184	-124	-98	-7	6
1700000064670	1924	-2209	-145	-92	-48	24
1700000064680	1880	-2236	-169	-98	-50	-22
1700000064690	1950	-2205	-179	-111	-20	-28
1700000064700	1891	-2200	-117	-80	16	-22
1700000064710	1896	-2202	-124	-48	-36	-14
1700000064720	1908	-2211	-111	-63	-2	-18
1700000064730	1896	-2198	-143	-87	-50	10
1700000064740	1898	-2288	-198	-111	-15	-25
1700000064750	1933	-2229	-131	-119	-28	-9
1700000064760	1926	-2205	-118	-57	-3	-24
1700000064770	1888	-2204	-143	-71	-70	3
1700000064780	1947	-2212	-117	-81	-39	-2
1700000064790	1879	-2226	-151	-55	-21	-11
1700000064800	1874	-2236	-141	-105	-7	22
1700000064810	1861	-2196	-164	-60	-43	8
1700000064820	1902	-2205	-136	-79	-29	-8
1700000064830	1915	-2202	-113	-93	0	-8
1700000064840	1900	-2185	-92	-102	-34	-17
1700000064850	1873	-2224	-130	-90	-46	-57
1700000064860	1920	-2216	-144	-119	-31	-20
1700000064870	1885	-2223	-121	-125	-26	4
1700000064880	1923	-2190	-99	-94	-12	-41
1700000064890	1898	-2200	-126	-112	-34	-7
1700000064900	1922	-2186	-142	-65	-30	-37
1700000064910	1917	-2198	-146	-71	-34	-6
1700000064920	1896	-2222	-113	-117	-49	5
1700000064930	1894	-2183	-152	-66	-43	-46
1700000064940	1904	-2208	-127	-99	-50	17
1700000064950	1950	-2217	-175	-80	-42	6
1700000064960	1927	-2212	-168	-85	-23	-13
1700000064970	1923	-2180	-136	-95	-51	2
1700000064980	1955	-2194	-141	-69	-34	-21
1700000064990	1912	-2235	-134	-74	-48	-30
1700000065000	1920	-2192	-103	-66	-46	13
1700000065010	1916	-2209	-112	-86	-3	21
1700000065020	1941	-2210	-148	-73	-8	-37
1700000065030	1954	-2232	-138	-117	-10	-11
1700000065040	1947	-2183	-139	-94	-62	15
1700000065050	1909	-2203	-129	-111	-49	-9
1700000065060	1934	-2186	-186	-100	9	-4
1700000065070	1914	-2209	-122	-105	-26	0
1700000065080	1948	-2179	-109	-128	-40	10
1700000065090	1914	-2206	-162	-128	-54	10
1700000065100	1895	-2190	-102	-69	-54	-4
1700000065110	1877	-2168	-113	-115	-13	-3
1700000065120	1930	-2219	-190	-85	-44	-26
1700000065130	1887	-2205	-119	-97	-85	30
1700000065140	1902	-2228	-184	-72	-49	-18
1700000065150	1937	-2202	-121	-91	-64	-27
1700000065160	1910	-2183	-150	-149	-45	19
1700000065170	1946	-2228	-134	-73	-12	-15
1700000065180	1963	-2170	-95	-102	-16	18
1700000065190	1934	-2181	-145	-90	-21	-26
1700000065200	1909	-2180	-170	-55	-25	2
1700000065210	1918	-2192	-137	-97	-14	-24
1700000065220	1885	-2190	-117	-129	-31	23
1700000065230	1930	-2160	-174	-137	-19	15
1700000065240	1889	-2203	-141	-130	-38	4
1700000065250	1959	-2190	-170	-71	-29	1
1700000065260	1926	-2203	-101	-88	-38	10
1700000065270	1894	-2168	-133	-74	-41	-12
1700000065280	1924	-2220	-118	-93	-15	-14
1700000065290	1940	-2202	-148	-84	-60	-40
1700000065300	1913	-2170	-143	-66	2	-4
1700000065310	1925	-2170	-145	-55	-70	-23
1700000065320	1931	-2162	-124	-122	-68	-46
1700000065330	1881	-2209	-162	-104	-27	11
1700000065340	1942	-2206	-151	-119	-17	-14
1700000065350	1925	-2199	-120	-95	-31	-17
1700000065360	1975	-2201	-124	-126	-33	-37
1700000065370	1917	-2211	-122	-117	4	10
1700000065380	1952	-2219	-102	-94	-39	-12
1700000065390	1899	-2204	-147	-115	-40	25
1700000065400	1966	-2177	-151	-90	-47	10
1700000065410	1988	-2187	-156	-67	-12	-19
1700000065420	1888	-2197	-124	-115	-81	22
1700000065430	1932	-2174	-163	-101	-73	35
1700000065440	1966	-2202	-163	-93	-40	-6
1700000065450	1939	-2181	-144	-75	-28	-13
1700000065460	1932	-2162	-106	-40	-25	18
1700000065470	1934	-2211	-157	-71	-40	10
1700000065480	1951	-2188	-145	-91	-25	10
1700000065490	1949	-2199	-152	-57	9	11
1700000065500	1966	-2189	-147	-97	-42	17
1700000065510	1916	-2160	-149	-76	-12	19
1700000065520	1933	-2194	-154	-121	1	17
1700000065530	1925	-2194	-150	-91	-45	2
1700000065540	1973	-2206	-142	-101	-12	35
1700000065550	1937	-2213	-125	-51	-11	31
1700000065560	1930	-2159	-178	-92	-39	1
1700000065570	1914	-2174	-149	-77	-18	-33
1700000065580	1967	-2180	-150	-84	-16	-2
1700000065590	1942	-2223	-116	-119	-78	17
1700000065600	1930	-2176	-171	-85	-39	49
1700000065610	1940	-2205	-105	-85	-63	27
1700000065620	1985	-2173	-200	-111	-79	-61
1700000065630	1941	-2219	-186	-80	-16	-12
1700000065640	1963	-2199	-137	-100	-25	19
1700000065650	1941	-2190	-161	-72	-62	-19
1700000065660	1987	-2155	-91	-82	-56	20
1700000065670	1961	-2177	-172	-70	-44	25
1700000065680	1924	-2159	-203	-58	-26	-1
1700000065690	1940	-2200	-160	-112	-26	32
1700000065700	1955	-2188	-165	-109	-40	-19
1700000065710	1966	-2179	-131	-80	25	14
1700000065720	1960	-2156	-137	-80	16	43
1700000065730	1950	-2203	-156	-88	-24	28
1700000065740	1941	-2218	-150	-65	-47	-29
1700000065750	1987	-2168	-154	-72	-32	15
1700000065760	1927	-2228	-132	-97	-20	-16
1700000065770	1945	-2195	-170	-91	-10	50
1700000065780	1903	-2235	-148	-101	-70	-8
1700000065790	1948	-2203	-128	-83	-42	-29
1700000065800	1955	-2205	-169	-113	-54	13
1700000065810	1997	-2179	-163	-93	5	9
1700000065820	1929	-2198	-152	-73	-42	24
1700000065830	1935	-2174	-176	-108	-25	21
1700000065840	1985	-2198	-146	-58	-24	-25
1700000065850	1949	-2219	-166	-96	-34	-7
1700000065860	1938	-2176	-128	-117	-32	23
1700000065870	1937	-2197	-154	-104	-26	18
1700000065880	1941	-2175	-139	-69	14	5
1700000065890	1945	-2193	-134	-59	-4	-6
1700000065900	1919	-2215	-141	-93	-25	45
1700000065910	1995	-2186	-171	-79	-12	30
1700000065920	1953	-2217	-150	-96	-47	22
1700000065930	1956	-2218	-137	-84	-23	62
1700000065940	1933	-2180	-176	-74	-97	14
1700000065950	1918	-2190	-141	-104	-33	12
1700000065960	1956	-2216	-169	-67	-12	53
1700000065970	1960	-2167	-144	-102	-51	-6
1700000065980	1954	-2167	-176	-41	-17	-10
1700000065990	1983	-2194	-169	-71	-44	11
1700000066000	1977	-2193	-107	-57	-59	-34
1700000066010	1951	-2155	-134	-68	-41	-18
1700000066020	1956	-2174	-125	-103	-42	-13
1700000066030	1952	-2191	-164	-107	-49	17
1700000066040	1965	-2177	-212	-84	-54	33
1700000066050	1967	-2166	-135	-71	-21	-5
1700000066060	2014	-2169	-152	-14	-10	5
1700000066070	1952	-2173	-161	-105	-23	-19
1700000066080	1970	-2211	-124	-85	1	23
1700000066090	1954	-2190	-145	-130	-50	-2
1700000066100	1956	-2185	-189	-104	-44	10
1700000066110	1992	-2153	-148	-81	-1	15
1700000066120	1985	-2213	-103	-50	1	34
1700000066130	1956	-2174	-134	-84	-32	46
1700000066140	1968	-2197	-162	-88	-39	20
1700000066150	1943	-2175	-145	-84	-28	10
1700000066160	1942	-2164	-130	-32	-45	0
1700000066170	2005	-2221	-161	-105	-13	37
1700000066180	1994	-2169	-162	-107	-60	27
1700000066190	1966	-2183	-119	-86	-11	14
1700000066200	1964	-2193	-129	-82	-22	30
1700000066210	1980	-2188	-143	-76	1	35
1700000066220	2009	-2190	-172	-114	-52	-17
1700000066230	1995	-2172	-114	-57	-44	15
1700000066240	1956	-2171	-159	-61	-16	32
1700000066250	1935	-2215	-150	-62	-37	19
1700000066260	1958	-2160	-103	-68	-33	2
1700000066270	1945	-2220	-176	-110	-41	-22
1700000066280	1942	-2184	-114	-64	-26	7
1700000066290	1933	-2228	-158	-99	-62	3
1700000066300	1963	-2192	-138	-83	-73	13
1700000066310	1922	-2182	-163	-97	-25	23
1700000066320	1929	-2229	-205	-59	-42	21
1700000066330	1937	-2205	-182	-38	-66	-9
1700000066340	1930	-2184	-156	-91	-43	20
1700000066350	1954	-2169	-153	-72	-17	-1
1700000066360	1963	-2171	-184	-76	-25	26
1700000066370	1999	-2163	-144	-74	-61	23
1700000066380	1931	-2211	-160	-65	-44	-2
1700000066390	1919	-2163	-158	-51	-16	27
1700000066400	1959	-2184	-147	-85	-37	3
1700000066410	1978	-2220	-141	-51	-41	11
1700000066420	1931	-2166	-139	-73	-51	14
1700000066430	1987	-2213	-157	-71	-55	8
1700000066440	1966	-2205	-140	-68	-67	-14
1700000066450	1984	-2181	-126	-84	-27	30
1700000066460	1975	-2231	-138	-112	-63	11
1700000066470	1957	-2191	-94	-74	-52	7
1700000066480	1954	-2155	-155	-83	-66	34
1700000066490	1959	-2213	-132	-62	-30	18
1700000066500	1927	-2220	-104	-56	-39	31
1700000066510	1980	-2178	-114	-82	-52	-9
1700000066520	1932	-2184	-141	-67	-18	20
1700000066530	1992	-2208	-121	-48	1	40
1700000066540	1915	-2173	-124	-77	-65	35
1700000066550	1947	-2227	-185	-87	-41	47
1700000066560	1991	-2214	-166	-81	-43	-20
1700000066570	1951	-2211	-136	-52	-17	29
1700000066580	1958	-2216	-121	-105	-69	43
1700000066590	1960	-2228	-178	-50	-36	23
1700000066600	1968	-2213	-147	-79	-55	-10
1700000066610	1918	-2182	-137	-67	-25	2
1700000066620	1983	-2205	-129	-53	-23	-16
1700000066630	1963	-2160	-109	-103	-74	-6
1700000066640	1967	-2187	-134	-81	-24	21
1700000066650	1943	-2243	-146	-68	-28	24
1700000066660	1949	-2209	-135	-58	-88	59
1700000066670	1940	-2188	-128	-73	-8	41
1700000066680	1943	-2198	-162	-59	-49	14
1700000066690	1941	-2199	-118	-73	-22	-2
1700000066700	1957	-2205	-153	-55	-25	-8
1700000066710	1930	-2199	-105	-73	-73	22
1700000066720	1949	-2171	-136	-55	-6	-19
1700000066730	1876	-2183	-127	-96	-31	13
1700000066740	1925	-2170	-126	-46	-64	0
1700000066750	1939	-2177	-144	-69	-9	44
1700000066760	1942	-2202	-139	-37	-39	47
1700000066770	1934	-2190	-144	-92	-93	-7
1700000066780	1945	-2182	-159	-32	-34	15
1700000066790	1949	-2192	-156	-53	-23	-7
1700000066800	1962	-2178	-107	-28	-21	50
1700000066810	1995	-2210	-104	-73	-88	30
1700000066820	1962	-2202	-126	-47	-44	2
1700000066830	1941	-2217	-93	-75	-29	2
1700000066840	1957	-2178	-137	-89	-20	3
1700000066850	1979	-2228	-136	-48	-34	-12
1700000066860	1933	-2208	-133	-72	-67	-12
1700000066870	1979	-2227	-107	-80	0	-3
1700000066880	1904	-2238	-137	-91	-6	14
1700000066890	1944	-2213	-102	-56	-42	21
1700000066900	1912	-2185	-105	-68	-22	-12
1700000066910	1938	-2177	-101	-60	-51	12
1700000066920	1989	-2189	-114	-47	7	-21
1700000066930	1937	-2239	-127	-83	-47	-1
1700000066940	1942	-2226	-124	-46	-34	4
1700000066950	1913	-2246	-134	-66	-23	-8
1700000066960	1959	-2206	-82	-23	-53	61
1700000066970	1960	-2220	-161	-54	-39	29
1700000066980	1976	-2229	-136	-58	-68	31
1700000066990	1972	-2202	-141	-44	-87	-20
1700000067000	1964	-2202	-113	-64	-41	21
1700000067010	1941	-2170	-112	-60	-23	9
1700000067020	1936	-2249	-142	-100	-44	38
1700000067030	1913	-2196	-89	-50	-104	18
1700000067040	1946	-2209	-142	-24	-35	31
1700000067050	1923	-2216	-126	-65	-112	-3
1700000067060	1986	-2178	-119	-52	-21	33
1700000067070	1980	-2243	-129	-65	-21	29
1700000067080	1922	-2222	-115	-35	-73	12
1700000067090	1925	-2224	-106	-45	-30	38
1700000067100	2003	-2228	-73	-41	-63	-11
1700000067110	1954	-2245	-117	-54	-30	-53
1700000067120	1943	-2236	-122	-56	-32	50
1700000067130	1987	-2195	-107	-25	-31	20
1700000067140	1948	-2204	-148	-75	-52	4
1700000067150	1902	-2249	-133	-84	-47	39
1700000067160	1916	-2209	-106	-52	-21	37
1700000067170	1914	-2237	-118	-47	-27	36
1700000067180	1936	-2216	-111	-62	-33	31
1700000067190	1938	-2217	-113	-66	-65	7
1700000067200	1946	-2226	-116	-57	-28	20
1700000067210	1902	-2201	-99	-81	-45	-3
1700000067220	1943	-2219	-95	-42	-61	-12
1700000067230	1929	-2184	-132	-101	-70	-20
1700000067240	1909	-2246	-131	-57	-44	45
1700000067250	1930	-2159	-134	-57	-55	17
1700000067260	1898	-2193	-130	-49	-57	12
1700000067270	1944	-2201	-123	-42	-30	43
1700000067280	1946	-2192	-109	-9	-45	43
1700000067290	1927	-2215	-122	-69	-59	-7
1700000067300	1932	-2205	-90	-77	-92	13
1700000067310	1870	-2262	-130	-98	-42	-27
1700000067320	1905	-2232	-112	-33	-40	10
1700000067330	1939	-2218	-128	-45	-78	-22
1700000067340	1931	-2232	-121	-57	-51	-5
1700000067350	1912	-2207	-69	-45	-44	15
1700000067360	1940	-2230	-120	-58	-72	18
1700000067370	1894	-2270	-145	-65	-60	13
1700000067380	1945	-2209	-136	-57	-44	5
1700000067390	1924	-2199	-96	-36	-75	11
1700000067400	1908	-2211	-112	-50	-83	29
1700000067410	1942	-2236	-83	-53	-29	-6
1700000067420	1875	-2236	-102	-80	-46	14
1700000067430	1913	-2202	-119	-38	-5	1
1700000067440	1926	-2252	-81	-29	-45	5
1700000067450	1920	-2201	-100	-1	-71	-24
1700000067460	1905	-2198	-124	-95	-43	18
1700000067470	1932	-2230	-121	-57	-46	7
1700000067480	1903	-2243	-118	-77	-66	-2
1700000067490	1909	-2266	-118	-53	-7	14
1700000067500	1915	-2252	-74	-38	-87	17
1700000067510	1917	-2209	-71	-78	-41	-27
1700000067520	1889	-2228	-113	-92	-60	43
1700000067530	1930	-2238	-131	-63	-46	4
1700000067540	1903	-2231	-151	-17	-40	16
1700000067550	1886	-2192	-143	-35	-54	26
1700000067560	1948	-2261	-118	-94	-25	-22
1700000067570	1914	-2194	-129	-60	-87	62
1700000067580	1896	-2242	-100	-25	-57	5
1700000067590	1942	-2241	-82	-38	-46	33
1700000067600	1936	-2250	-115	-19	-41	28
1700000067610	1960	-2267	-111	-77	-61	19
1700000067620	1903	-2204	-133	-20	-35	2
1700000067630	1873	-2201	-85	-35	-55	11
1700000067640	1927	-2191	-71	-60	-57	32
1700000067650	1906	-2260	-83	-28	-45	30
1700000067660	1928	-2225	-137	-29	-73	64
1700000067670	1911	-2299	-86	-19	-49	18
1700000067680	1883	-2222	-87	-58	-21	58
1700000067690	1931	-2281	-95	-75	-68	29
1700000067700	1867	-2228	-66	-44	-84	21
1700000067710	1910	-2247	-93	-55	-51	19
1700000067720	1934	-2237	-102	-47	-73	33
1700000067730	1905	-2248	-59	-59	-41	-14
1700000067740	1885	-2208	-124	-5	-49	41
1700000067750	1927	-2231	-105	-22	-31	5
1700000067760	1861	-2217	-92	-56	-57	58
1700000067770	1929	-2250	-108	-24	-64	28
1700000067780	1879	-2229	-100	-10	-87	-7
1700000067790	1925	-2228	-102	-70	-67	-1
1700000067800	1869	-2212	-77	-30	-80	31
1700000067810	1918	-2223	-91	-55	-46	-5
1700000067820	1860	-2231	-83	-68	-43	6
1700000067830	1882	-2249	-95	-64	-29	11
1700000067840	1900	-2252	-86	-67	-60	-7
1700000067850	1914	-2216	-90	-102	-8	10
1700000067860	1887	-2234	-82	-26	-11	40
1700000067870	1876	-2230	-99	-63	-63	41
1700000067880	1859	-2230	-103	-47	-76	-60
1700000067890	1897	-2254	-82	-71	-74	35
1700000067900	1882	-2240	-104	-48	-47	-8
1700000067910	1910	-2224	-102	-45	-36	-22
1700000067920	1889	-2246	-66	-41	-79	40
1700000067930	1890	-2243	-82	-49	-46	26
1700000067940	1885	-2241	-123	-14	-49	69
1700000067950	1906	-2254	-83	-58	-52	10
1700000067960	1891	-2247	-117	-31	-71	-32
1700000067970	1909	-2252	-101	-26	-69	42
1700000067980	1871	-2239	-70	-42	-29	8
1700000067990	1897	-2256	-67	-69	-60	25
1700000068000	1891	-2278	-82	-35	-64	1
1700000068010	1880	-2226	-70	-52	-46	1
1700000068020	1872	-2230	-87	-71	-66	1
1700000068030	1861	-2210	-98	-51	-39	7
1700000068040	1905	-2240	-98	-36	-88	12
1700000068050	1866	-2252	-79	-17	-52	4
1700000068060	1897	-2256	-100	-24	-66	21
1700000068070	1893	-2207	-65	-63	-18	-3
1700000068080	1899	-2233	-122	-52	-45	10
1700000068090	1921	-2281	-99	-19	-68	13
1700000068100	1908	-2247	-74	-42	-79	30
1700000068110	1874	-2280	-88	-18	-77	-1
1700000068120	1884	-2272	-86	-29	-56	32
1700000068130	1919	-2289	-90	-77	-26	-10
1700000068140	1884	-2249	-81	-65	-75	4
1700000068150	1879	-2258	-54	-60	-97	15
1700000068160	1889	-2210	-69	-53	-59	43
1700000068170	1834	-2284	-132	-49	-48	10
1700000068180	1919	-2272	-112	-25	-41	4
1700000068190	1893	-2254	-62	-16	-44	-8
1700000068200	1887	-2225	-81	-68	-59	-23
1700000068210	1859	-2239	-61	-26	-75	34
1700000068220	1867	-2244	-58	-56	-53	33
1700000068230	1882	-2252	-111	-59	-84	-32
1700000068240	1863	-2286	-27	-49	-64	20
1700000068250	1891	-2291	-61	-26	-70	-3
1700000068260	1858	-2224	-73	-15	-74	-24
1700000068270	1877	-2244	-99	-79	-33	39
1700000068280	1884	-2260	-65	2	-24	40
1700000068290	1918	-2215	-43	-24	-70	-20
1700000068300	1890	-2252	-79	-30	-98	21
1700000068310	1866	-2277	-51	-64	-78	0
1700000068320	1875	-2276	-99	-64	-48	17
1700000068330	1886	-2265	-65	-28	-82	22
1700000068340	1910	-2250	-66	-7	-41	36
1700000068350	1882	-2273	-105	-66	-64	19
1700000068360	1857	-2267	-85	-13	-63	28
1700000068370	1869	-2266	-57	-66	-74	17
1700000068380	1862	-2266	-55	-63	-57	34
1700000068390	1889	-2277	-65	-36	-74	23
1700000068400	1852	-2285	-73	-38	-51	43
1700000068410	1872	-2249	-73	-85	-44	12
1700000068420	1868	-2235	-56	-70	-75	-18
1700000068430	1881	-2294	-46	-36	-63	46
1700000068440	1911	-2269	-97	-56	-45	10
1700000068450	1882	-2270	-22	-50	-86	-2
1700000068460	1894	-2215	-40	-67	-117	-22
1700000068470	1859	-2246	-58	-31	-70	17
1700000068480	1899	-2239	-84	-75	-40	60
1700000068490	1865	-2268	-110	-28	-53	-12
1700000068500	1876	-2243	-36	-21	-59	22
1700000068510	1865	-2244	-112	-76	-79	-36
1700000068520	1844	-2258	-44	-54	-97	-2
1700000068530	1903	-2256	-79	-90	-74	17
1700000068540	1876	-2254	-68	-13	-122	-28
1700000068550	1900	-2239	-68	-37	-53	32
1700000068560	1893	-2302	-18	-25	-82	-10
1700000068570	1871	-2257	-78	-37	-32	7
1700000068580	1882	-2237	-77	-92	-57	-3
1700000068590	1852	-2265	-74	-49	-76	9
1700000068600	1917	-2232	-51	-41	-44	8
1700000068610	1859	-2220	-24	-81	-45	31
1700000068620	1868	-2241	-27	-84	-94	-25
1700000068630	1856	-2257	-44	-48	-53	17
1700000068640	1844	-2233	-63	-56	-74	40
1700000068650	1916	-2267	-71	-31	-86	-11
1700000068660	1878	-2274	-58	-74	-78	1
1700000068670	1851	-2260	-36	-79	-22	-26
1700000068680	1869	-2238	-42	-84	-45	-7
1700000068690	1845	-2253	-57	-34	-57	-25
1700000068700	1893	-2315	-48	-96	-62	12
1700000068710	1866	-2230	-45	-20	-74	4
1700000068720	1898	-2252	-50	-46	-69	8
1700000068730	1844	-2254	-64	-54	-67	11
1700000068740	1831	-2257	-78	-64	-54	-25
1700000068750	1855	-2255	-96	-66	-61	15
1700000068760	1876	-2263	-30	-67	-66	32
1700000068770	1881	-2261	-129	-57	-73	-17
1700000068780	1892	-2300	-31	-91	-63	36
1700000068790	1853	-2261	-55	-40	-62	-42
1700000068800	1885	-2264	-71	-43	-55	-10
1700000068810	1837	-2218	-54	-94	-80	-7
1700000068820	1876	-2270	-39	-51	-61	-6
1700000068830	1850	-2253	-43	-28	-60	-56
1700000068840	1869	-2251	-88	-45	-51	12
1700000068850	1843	-2266	-96	-51	-90	-28
1700000068860	1918	-2257	-76	-44	-48	-7
1700000068870	1887	-2267	-48	-41	-43	15
1700000068880	1881	-2227	-47	-50	-102	21
1700000068890	1881	-2254	-48	-36	-26	55
1700000068900	1848	-2286	-71	-37	-68	-38
1700000068910	1898	-2272	-85	-29	-48	1
1700000068920	1832	-2265	-43	-57	-42	-16
1700000068930	1909	-2237	-33	-49	-104	1
1700000068940	1874	-2223	-39	-65	-60	30
1700000068950	1840	-2256	-87	-60	-43	-5
1700000068960	1878	-2244	-99	-57	-28	2
1700000068970	1885	-2262	-21	-17	-59	-6
1700000068980	1851	-2284	-62	-52	-63	-27
1700000068990	1888	-2251	-66	-47	-75	4
1700000069000	1855	-2254	-37	-20	-77	8
1700000069010	1839	-2245	-12	-49	-50	-3
1700000069020	1847	-2233	-16	-42	-111	32
1700000069030	1856	-2290	-41	-73	-19	-15
1700000069040	1905	-2265	-19	-66	-84	-2
1700000069050	1857	-2290	-88	-117	-86	3
1700000069060	1863	-2257	-53	-115	-103	14
1700000069070	1877	-2266	-49	-68	-68	21
1700000069080	1918	-2255	-50	-80	-98	-18
1700000069090	1876	-2249	-4	-46	-67	-1
1700000069100	1890	-2249	-56	-77	-58	35
1700000069110	1877	-2243	-54	-71	-87	-3
1700000069120	1902	-2263	-32	-69	-62	-6
1700000069130	1863	-2238	-48	-80	-49	9
1700000069140	1875	-2252	-68	-33	-104	-18
1700000069150	1839	-2251	-47	-77	-49	-7
1700000069160	1914	-2262	-66	-63	-125	-1
1700000069170	1874	-2243	-46	-80	-46	-2
1700000069180	1874	-2336	26	-56	-47	-27
1700000069190	1875	-2265	-28	-53	-54	40
1700000069200	1811	-2272	-19	-67	-34	16
1700000069210	1846	-2228	-35	-66	-78	-25
1700000069220	1902	-2253	-24	-69	-71	-77
1700000069230	1916	-2232	-49	-48	-87	9
1700000069240	1886	-2257	-22	-77	-98	-25
1700000069250	1888	-2250	-34	-74	-29	-14
1700000069260	1876	-2235	-76	-67	-69	-9
1700000069270	1892	-2273	-108	-82	-85	2
1700000069280	1872	-2259	-17	-74	-30	-33
1700000069290	1906	-2272	-45	-68	-73	7
1700000069300	1901	-2258	-61	-38	-52	-11
1700000069310	1935	-2211	-38	-93	-54	-14
1700000069320	1864	-2223	-56	-54	-28	3
1700000069330	1871	-2256	-21	-22	-53	-40
1700000069340	1889	-2241	-62	-33	-83	-42
1700000069350	1899	-2237	-53	-56	-77	-31
1700000069360	1844	-2260	-63	-65	-98	-52
1700000069370	1877	-2285	-21	-26	-50	-8
1700000069380	1946	-2231	-24	-57	-65	16
1700000069390	1905	-2273	-33	-54	-76	-19
1700000069400	1872	-2240	-25	-76	-102	-15
1700000069410	1895	-2256	5	-54	-41	-12
1700000069420	1960	-2258	-1	-42	-65	-26
1700000069430	1897	-2237	-17	-61	-72	-10
1700000069440	1943	-2232	-48	-45	-62	12
1700000069450	1907	-2279	-5	-61	-74	-4
1700000069460	1921	-2230	-56	-97	-61	-16
1700000069470	1853	-2234	-51	-60	-73	-50
1700000069480	1886	-2245	-72	-92	-53	-40
1700000069490	1887	-2242	-30	-84	-87	-24
1700000069500	1897	-2237	-31	-65	-82	-10
1700000069510	1918	-2270	-38	-67	-80	-45
1700000069520	1867	-2234	-36	-74	-81	3
1700000069530	1878	-2268	-34	-90	-125	-18
1700000069540	1870	-2244	-39	-35	-40	9
1700000069550	1892	-2240	-45	-57	-48	-19
1700000069560	1858	-2255	-82	-105	-30	-6
1700000069570	1892	-2280	-71	-50	-93	3
1700000069580	1883	-2208	-10	-79	-74	-44
1700000069590	1913	-2260	19	-68	-81	-47
1700000069600	1920	-2247	-50	-84	-91	17
1700000069610	1860	-2248	-55	-41	-73	-37
1700000069620	1898	-2240	-48	-65	-104	21
1700000069630	1899	-2229	0	-82	-85	-30
1700000069640	1894	-2256	-8	-42	-51	-25
1700000069650	1861	-2260	-71	-46	-40	-34
1700000069660	1905	-2266	-22	-83	-60	31
1700000069670	1894	-2253	-25	-84	-72	-52
1700000069680	1911	-2223	-40	-63	-53	-17
1700000069690	1900	-2234	-61	-66	-108	-13
1700000069700	1902	-2243	-80	-65	-99	18
1700000069710	1859	-2271	-9	-87	-28	-30
1700000069720	1885	-2213	-29	-57	-78	10
1700000069730	1917	-2230	-71	-63	-62	-18
1700000069740	1890	-2277	-54	-59	-108	-9
1700000069750	1836	-2226	-68	-106	-91	-12
1700000069760	1871	-2252	-50	-94	-71	-14
1700000069770	1870	-2223	-30	-80	-50	36
